A,req_1024k,5,0.000007,0.000131,0.000784,0.006647,0.006679
A,req_1024k,6,0.000005,0.000154,0.000835,0.006564,0.006588
A,req_1024k,7,0.000006,0.000144,0.000817,0.006605,0.006632
A,req_1024k,8,0.000005,0.000129,0.000756,0.006386,0.006410
A,req_1024k,9,0.000005,0.000153,0.000851,0.006625,0.006654
A,req_1024k,10,0.000007,0.000140,0.000794,0.006518,0.006541
A,req_1024k,11,0.000005,0.000144,0.000834,0.006527,0.006554
A,req_1024k,12,0.000006,0.000138,0.000811,0.006609,0.006637
A,req_1024k,13,0.000006,0.000136,0.000830,0.006577,0.006602
A,req_1024k,14,0.000006,0.000135,0.000789,0.006575,0.006596
A,req_1024k,15,0.000007,0.000165,0.000865,0.006673,0.006696
A,req_1024k,16,0.000006,0.000131,0.000752,0.006520,0.006547
A,req_1024k,17,0.000006,0.000154,0.000870,0.006688,0.006718
A,req_1024k,18,0.000006,0.000133,0.000791,0.006742,0.006778
A,req_1024k,19,0.000006,0.000143,0.000825,0.006587,0.006609
A,req_1024k,20,0.000006,0.000124,0.000765,0.006477,0.006502
A,req_1024k,21,0.000006,0.000149,0.000802,0.006704,0.006754
A,req_1024k,22,0.000009,0.000156,0.001049,0.006933,0.006979
A,req_1024k,23,0.000007,0.000160,0.000852,0.006801,0.006857
A,req_1024k,24,0.000006,0.000151,0.000845,0.007314,0.007354
A,req_1024k,25,0.000006,0.000147,0.000841,0.006530,0.006555
A,req_1024k,26,0.000007,0.000125,0.000783,0.006608,0.006640
A,req_1024k,27,0.000006,0.000124,0.000792,0.006519,0.006543
A,req_1024k,28,0.000006,0.000145,0.000798,0.006568,0.006591
A,req_1024k,29,0.000007,0.000135,0.000791,0.006572,0.006597
A,req_1024k,30,0.000006,0.000117,0.000763,0.006417,0.006438
A,resp_10240k,1,0.000006,0.000125,0.000760,0.000937,0.052609
A,resp_10240k,2,0.000010,0.000128,0.000860,0.001152,0.052859
A,resp_10240k,3,0.000008,0.000158,0.000870,0.001099,0.052592
A,resp_10240k,4,0.000006,0.000183,0.000879,0.001100,0.052921
A,resp_10240k,5,0.000006,0.000158,0.000823,0.001043,0.052834
A,resp_10240k,6,0.000006,0.000129,0.000780,0.000982,0.052246
A,resp_10240k,7,0.000007,0.000162,0.000879,0.001117,0.052993
A,resp_10240k,8,0.000006,0.000169,0.000873,0.001124,0.052515
A,resp_10240k,9,0.000006,0.000153,0.000846,0.001069,0.052736
A,resp_10240k,10,0.000006,0.000165,0.000854,0.001092,0.052860
A,resp_10240k,11,0.000009,0.000164,0.000860,0.001091,0.052619
A,resp_10240k,12,0.000007,0.000173,0.000862,0.001088,0.052596
A,resp_10240k,13,0.000006,0.000162,0.000867,0.001121,0.052910
A,resp_10240k,14,0.000007,0.000166,0.000876,0.001153,0.052838
A,resp_10240k,15,0.000006,0.000169,0.000869,0.001118,0.052979
A,resp_10240k,16,0.000007,0.000164,0.000874,0.001111,0.052084
A,resp_10240k,17,0.000007,0.000176,0.000925,0.001228,0.053797
A,resp_10240k,18,0.000007,0.000156,0.000866,0.001120,0.053140
A,resp_10240k,19,0.000007,0.000172,0.000868,0.001105,0.052409
A,resp_10240k,20,0.000005,0.000149,0.000828,0.001033,0.052721
A,resp_10240k,21,0.000006,0.000161,0.000956,0.001213,0.052820
A,resp_10240k,22,0.000006,0.000143,0.000821,0.001047,0.055044
A,resp_10240k,23,0.000007,0.000179,0.000870,0.001105,0.053062
A,resp_10240k,24,0.000008,0.000144,0.000891,0.001136,0.052872
A,resp_10240k,25,0.000007,0.000164,0.000876,0.001117,0.052387
A,resp_10240k,26,0.000006,0.000170,0.000865,0.001076,0.053032
A,resp_10240k,27,0.000007,0.000156,0.000844,0.001085,0.053242
A,resp_10240k,28,0.000007,0.000162,0.000856,0.001079,0.052659
A,resp_10240k,29,0.000006,0.000145,0.000857,0.001083,0.053175
