D,resp_100k,26,0.000008,0.000028,0.013292,0.014909,0.015399
D,resp_100k,27,0.000007,0.000026,0.013530,0.014820,0.015241
D,resp_100k,28,0.000007,0.000029,0.013234,0.014490,0.014944
D,resp_100k,29,0.000007,0.000027,0.013477,0.015119,0.015650
D,resp_100k,30,0.000007,0.000027,0.013253,0.014747,0.015261
D,req_100k,1,0.000007,0.000027,0.013434,0.013471,0.015285
D,req_100k,2,0.000007,0.000027,0.013244,0.013281,0.014941
D,req_100k,3,0.000007,0.000029,0.013290,0.013318,0.015126
D,req_100k,4,0.000007,0.000029,0.013382,0.013416,0.015145
D,req_100k,5,0.000009,0.000030,0.013379,0.013407,0.014909
D,req_100k,6,0.000007,0.000028,0.013385,0.013411,0.014973
D,req_100k,7,0.000007,0.000031,0.013309,0.013348,0.014804
D,req_100k,8,0.000007,0.000026,0.013400,0.013428,0.014834
D,req_100k,9,0.000007,0.000030,0.013372,0.013406,0.014847
D,req_100k,10,0.000007,0.000033,0.013284,0.013320,0.015178
D,req_100k,11,0.000007,0.000029,0.013771,0.013797,0.015523
D,req_100k,12,0.000007,0.000029,0.013884,0.013912,0.015601
D,req_100k,13,0.000007,0.000031,0.013158,0.013186,0.014726
D,req_100k,14,0.000008,0.000027,0.013176,0.013204,0.015113
D,req_100k,15,0.000007,0.000024,0.013187,0.013211,0.015224
D,req_100k,16,0.000007,0.000027,0.013198,0.013223,0.015145
D,req_100k,17,0.000007,0.000027,0.013325,0.013361,0.015258
D,req_100k,18,0.000006,0.000025,0.013437,0.013464,0.015309
D,req_100k,19,0.000007,0.000031,0.013215,0.013251,0.014938
D,req_100k,20,0.000007,0.000031,0.013197,0.013222,0.015115
D,req_100k,21,0.000007,0.000027,0.013269,0.013295,0.015138
D,req_100k,22,0.000007,0.000027,0.013292,0.013327,0.015229
D,req_100k,23,0.000007,0.000029,0.013440,0.013469,0.015265
D,req_100k,24,0.000007,0.000027,0.013677,0.013717,0.015520
D,req_100k,25,0.000007,0.000028,0.013562,0.013588,0.015539
D,req_100k,26,0.000007,0.000027,0.013699,0.013727,0.015270
D,req_100k,27,0.000007,0.000027,0.013154,0.013191,0.014753
D,req_100k,28,0.000007,0.000028,0.013430,0.013454,0.015407
D,req_100k,29,0.000008,0.000033,0.013549,0.013577,0.014997
D,req_100k,30,0.000007,0.000029,0.013457,0.013486,0.015031
